unique_code,violation_type,category,vehicle_age,belts,personal_injured,contributed_to_accident,property_damaged,vehicle_category,arrest_category
"""Code_34411""",2,11,11,1,0,0,0,1,1
"""Code_33168""",2,14,17,1,0,0,0,1,1
"""Code_34921""",2,16,10,1,0,0,0,1,1
"""Code_33155""",2,14,22,1,0,0,0,1,1
"""Code_35223""",2,14,10,1,0,0,0,1,1
"""Code_34467""",2,14,26,1,0,0,0,1,1
"""Code_34670""",2,14,13,1,0,0,0,1,1
"""Code_34901""",2,11,13,1,0,0,0,1,1
"""Code_32923""",2,14,16,1,0,0,0,1,1
"""Code_35635""",2,14,20,1,0,0,0,1,1
"""Code_34171""",2,14,21,1,0,0,0,1,1
"""Code_32488""",2,14,21,1,0,0,0,1,1
"""Code_34712""",2,16,23,1,0,0,0,1,2
"""Code_34209""",2,14,11,1,0,0,0,1,1
"""Code_35158""",2,14,14,1,0,0,0,1,1
"""Code_33603""",2,11,21,1,0,0,0,7,1
"""Code_33814""",2,14,20,1,0,0,0,1,1
"""Code_34517""",2,14,20,1,0,0,0,2,1
"""Code_32683""",2,16,15,1,0,0,0,1,1
"""Code_35326""",2,16,13,1,0,0,0,1,1
"""Code_34910""",2,14,21,1,0,0,0,1,1
"""Code_34182""",2,10,23,1,0,0,0,2,1
"""Code_34714""",2,11,22,1,0,0,0,1,1
"""Code_34261""",2,16,10,1,0,0,0,1,2
"""Code_35311""",2,14,15,1,0,0,0,1,1
"""Code_33764""",2,14,13,1,0,0,0,1,1
"""Code_33144""",2,16,21,1,0,0,0,1,2
"""Code_33826""",2,14,23,1,0,0,0,1,1
"""Code_34035""",2,14,26,1,0,0,0,1,1
"""Code_33932""",2,10,20,1,0,0,0,2,1
"""Code_33276""",2,11,22,1,0,0,0,2,1
"""Code_33530""",2,14,11,1,0,0,0,1,1
"""Code_33384""",2,14,16,1,0,0,0,1,1
"""Code_32776""",2,14,12,1,0,0,0,1,1
"""Code_33501""",2,14,20,1,0,0,0,1,1
"""Code_35947""",2,16,24,1,0,0,0,1,1
"""Code_34169""",2,11,9,1,0,0,0,1,1
"""Code_34122""",2,14,23,1,0,0,0,1,1
"""Code_35464""",2,16,22,1,0,0,0,1,1
"""Code_35382""",2,10,18,1,0,0,0,1,1
"""Code_35617""",2,14,21,1,0,0,0,1,1
"""Code_33797""",2,11,26,1,0,0,0,3,1
"""Code_34197""",2,14,24,1,0,0,0,1,1
"""Code_33986""",2,11,18,1,0,0,0,1,1
"""Code_34973""",2,16,12,1,0,0,0,1,2
"""Code_32601""",2,14,15,1,0,0,0,1,1
"""Code_33983""",2,10,21,1,0,0,0,1,1
"""Code_33246""",2,10,29,1,0,0,0,1,1
"""Code_34135""",2,14,21,1,0,0,0,1,1
"""Code_34145""",2,11,22,1,0,0,0,3,1
"""Code_34775""",2,14,15,1,0,0,0,1,1
"""Code_34649""",2,14,14,1,0,0,0,1,1
"""Code_34626""",2,16,15,1,0,0,0,1,1
"""Code_33736""",2,14,14,1,0,0,0,1,1
"""Code_33816""",2,16,17,1,0,0,0,1,1
"""Code_33961""",2,11,29,1,0,0,0,1,1
"""Code_35217""",2,11,24,1,0,0,0,2,1
"""Code_35259""",2,14,25,1,0,0,0,1,1
"""Code_35425""",2,14,18,1,0,0,0,1,1
"""Code_33729""",2,2,25,1,0,0,0,7,1
"""Code_32652""",2,14,26,1,0,0,0,1,1
"""Code_35893""",2,1,26,1,0,0,0,2,1
"""Code_35532""",2,14,20,1,0,0,0,1,1
"""Code_33679""",2,14,16,1,0,0,0,1,1
"""Code_34774""",2,14,14,1,0,0,0,1,1
"""Code_34501""",2,10,18,1,0,0,0,4,1
"""Code_33504""",2,14,21,1,0,0,0,1,1
"""Code_33481""",2,16,11,1,0,0,0,1,1
"""Code_35773""",2,14,26,1,0,0,0,1,1
"""Code_33092""",2,16,29,1,0,0,0,1,1
"""Code_32821""",2,14,17,1,0,0,0,1,1
"""Code_32552""",2,14,30,1,0,0,0,1,1
"""Code_34265""",2,16,7,1,0,0,0,1,1
"""Code_33074""",2,14,19,1,0,0,0,1,1
"""Code_32997""",2,14,24,1,0,0,0,1,1
"""Code_35401""",2,14,23,1,0,0,0,1,1
"""Code_32693""",2,11,12,1,0,0,0,1,1
"""Code_33952""",2,10,23,1,0,0,0,1,1
"""Code_35719""",2,14,25,1,0,0,0,1,1
"""Code_35319""",2,10,18,1,0,0,0,1,1
"""Code_34429""",2,14,9,1,0,0,0,1,1
"""Code_35312""",2,14,19,1,0,0,0,1,1
"""Code_33288""",2,14,12,1,0,0,0,1,1
"""Code_32535""",2,14,18,1,0,0,0,1,1
"""Code_34323""",2,14,15,1,0,0,0,1,1
"""Code_35129""",2,14,19,1,0,0,0,1,1
"""Code_33712""",2,14,19,1,0,0,0,1,1
"""Code_33705""",2,14,16,1,0,0,0,1,2
"""Code_32745""",2,14,21,1,0,0,0,1,1
"""Code_32840""",2,16,16,1,0,0,0,1,1
"""Code_34723""",2,14,24,1,0,0,0,1,1
"""Code_34976""",2,14,20,1,0,0,0,1,1
"""Code_34473""",2,14,25,1,0,0,0,1,1
"""Code_35102""",2,14,28,1,0,0,0,1,1
"""Code_32496""",2,14,22,1,0,0,0,1,1
"""Code_35706""",2,14,28,1,0,0,0,1,1
"""Code_34203""",2,14,21,1,0,0,0,1,1
"""Code_33390""",2,11,27,1,0,0,0,1,1
"""Code_35349""",2,14,15,1,0,0,0,1,1
"""Code_35785""",2,9,23,1,0,0,0,2,1
"""Code_35421""",2,11,32,1,0,0,0,1,1
"""Code_33857""",2,14,23,1,0,0,0,1,1
"""Code_34757""",2,14,17,1,0,0,0,1,1
"""Code_34070""",2,14,27,1,0,0,0,1,1
"""Code_34969""",2,11,10,1,0,0,0,1,1
"""Code_33512""",2,11,20,1,0,0,0,2,1
"""Code_32712""",2,14,19,1,0,0,0,1,1
"""Code_33776""",2,14,26,1,0,0,0,1,1
"""Code_33098""",2,11,15,1,0,0,0,1,1
"""Code_35232""",2,10,30,1,0,0,0,1,1
"""Code_34519""",2,16,9,1,0,0,0,1,1
"""Code_33415""",2,14,20,1,0,0,0,1,1
"""Code_33551""",2,14,25,1,0,0,0,1,1
"""Code_35787""",2,14,23,1,0,0,0,1,1
"""Code_35616""",2,10,21,1,0,0,0,2,1
"""Code_33497""",2,11,19,1,0,0,0,1,1
"""Code_35636""",2,16,10,1,0,0,0,3,1
"""Code_34484""",2,14,18,1,0,0,0,1,1
"""Code_33024""",2,14,20,1,0,0,0,1,1
"""Code_34037""",2,11,20,1,0,0,0,7,1
"""Code_34663""",2,11,60,1,0,0,0,7,1
"""Code_34870""",2,14,22,1,0,0,0,1,1
"""Code_34676""",2,10,18,1,0,0,0,1,1
"""Code_33645""",2,14,20,1,0,0,0,1,1
"""Code_35497""",2,11,18,1,0,0,0,2,1
"""Code_35284""",2,16,16,1,0,0,0,3,1
"""Code_33321""",2,11,19,1,0,0,0,1,1
"""Code_32609""",2,11,25,1,0,0,0,1,1
"""Code_33030""",2,14,12,1,0,0,0,1,1
"""Code_35880""",2,11,22,1,0,0,0,1,1
"""Code_34843""",2,14,21,1,0,0,0,1,1
"""Code_33847""",2,14,11,1,0,0,0,1,1
"""Code_33299""",2,11,15,1,0,0,0,1,1
"""Code_35891""",2,14,12,1,0,0,0,1,1
"""Code_32573""",2,14,10,1,0,0,0,1,1
"""Code_33677""",2,16,21,1,0,0,0,2,1
"""Code_33495""",2,16,16,1,0,0,0,1,1
"""Code_35888""",2,14,12,1,0,0,0,1,1
"""Code_33535""",2,14,16,1,0,0,0,1,1
"""Code_33154""",2,2,31,1,0,0,0,1,1
"""Code_34296""",2,14,11,1,0,0,0,1,1
"""Code_35277""",2,14,19,1,0,0,0,2,1
"""Code_34370""",2,14,20,1,0,0,0,1,1
"""Code_34848""",2,16,32,1,0,0,0,1,1
"""Code_32467""",2,16,12,1,0,0,0,1,1
"""Code_32998""",2,14,33,1,0,0,0,1,2
"""Code_32847""",2,14,17,1,0,0,0,1,1
"""Code_35876""",2,14,14,1,0,0,0,1,1
"""Code_33987""",2,14,18,1,0,0,0,1,1
"""Code_35191""",2,14,22,1,0,0,0,1,1
"""Code_34175""",2,16,26,1,0,0,0,1,1
"""Code_34554""",2,16,9,1,0,0,0,1,1
"""Code_34796""",2,14,28,1,0,0,0,1,1
"""Code_35183""",2,11,31,1,0,0,0,1,1
"""Code_35721""",2,14,12,1,0,0,0,1,1
"""Code_35720""",2,11,21,1,0,0,0,1,1
"""Code_34568""",2,11,13,1,0,0,0,7,1
"""Code_33438""",2,14,24,1,0,0,0,1,1
"""Code_35622""",2,14,24,1,0,0,0,1,1
"""Code_35320""",2,14,23,1,0,0,0,1,1
"""Code_34753""",2,2,24,1,0,0,0,1,1
"""Code_35850""",2,16,7,1,0,0,0,1,1
"""Code_35831""",2,16,20,1,0,0,0,1,1
"""Code_33437""",2,11,18,1,0,0,0,1,1
"""Code_35470""",2,14,31,1,0,0,0,1,1
"""Code_34930""",2,16,18,1,0,0,0,1,2
"""Code_33680""",2,14,19,1,0,0,0,1,1
"""Code_34634""",2,14,23,1,0,0,0,1,1
"""Code_32671""",2,11,30,1,0,0,0,2,1
"""Code_33742""",2,14,16,1,0,0,0,1,1
"""Code_33150""",2,14,19,1,0,0,0,1,1
"""Code_32810""",2,16,20,1,0,0,0,1,1
"""Code_35061""",2,11,30,1,0,0,0,1,1
"""Code_32919""",2,11,16,1,0,0,0,1,1
"""Code_35858""",2,14,21,1,0,0,0,1,1
"""Code_33949""",2,14,29,1,0,0,0,1,1
"""Code_33175""",2,9,35,1,0,0,0,2,1
"""Code_34409""",2,14,21,1,0,0,0,1,1
"""Code_33911""",2,11,29,1,0,0,0,1,1
"""Code_33564""",2,14,26,1,0,0,0,1,1
"""Code_35730""",2,14,16,1,0,0,0,1,1
"""Code_33071""",2,14,18,1,0,0,0,1,1
"""Code_35486""",2,14,17,1,0,0,0,1,1
"""Code_33552""",2,14,21,1,0,0,0,1,1
"""Code_35291""",2,11,16,1,0,0,0,1,1
"""Code_34252""",2,10,24,1,0,0,0,2,1
"""Code_34191""",2,16,18,1,0,0,0,1,1
"""Code_33612""",2,14,20,1,0,0,0,1,1
"""Code_34071""",2,2,22,1,0,0,0,2,1
"""Code_35185""",2,14,18,1,0,0,0,1,1
"""Code_35060""",2,14,18,1,0,0,0,1,1
"""Code_33182""",2,16,9,1,0,0,0,2,3
"""Code_35068""",2,10,30,1,0,0,0,1,1
"""Code_32481""",2,14,16,1,0,0,0,1,1
"""Code_32947""",2,11,16,1,0,0,0,1,1
"""Code_35781""",2,14,23,1,0,0,0,1,1
"""Code_34298""",2,14,25,1,0,0,0,1,1
"""Code_34345""",2,16,19,1,0,0,0,1,1
"""Code_34853""",2,11,11,1,0,0,0,1,1
"""Code_33218""",2,14,22,1,0,0,0,1,1
"""Code_32926""",2,14,18,1,0,0,0,1,1
"""Code_33056""",2,14,24,1,0,0,0,1,1
"""Code_33120""",2,10,26,1,0,0,0,1,1
"""Code_32748""",2,11,14,1,0,0,0,1,1
"""Code_33762""",2,14,21,1,0,0,0,1,1
"""Code_34221""",2,10,21,1,0,0,0,1,1
"""Code_35894""",2,16,23,1,0,0,0,1,1
"""Code_33905""",2,16,8,1,0,0,0,2,1
"""Code_33833""",2,14,18,1,0,0,0,2,1
"""Code_35050""",2,16,11,1,0,0,0,1,1
"""Code_32578""",2,14,25,1,0,0,0,1,2
"""Code_33901""",2,14,15,1,0,0,0,1,1
"""Code_33996""",2,16,19,1,0,0,0,1,1
"""Code_34028""",2,11,16,1,0,0,0,1,1
"""Code_35578""",2,14,27,1,0,0,0,1,1
"""Code_35390""",2,10,19,1,0,0,0,1,1
"""Code_34340""",2,14,24,1,0,0,0,1,1
"""Code_33453""",2,2,13,1,0,0,0,2,1
"""Code_34053""",2,14,21,1,0,0,0,1,1
"""Code_33884""",2,14,31,1,0,0,0,1,1
"""Code_34579""",2,14,25,1,0,0,0,1,1
"""Code_34917""",2,10,14,1,0,0,0,1,1
"""Code_32664""",2,14,23,1,0,0,0,1,1
"""Code_34039""",2,14,20,1,0,0,0,1,1
"""Code_35674""",2,14,34,1,0,0,0,1,1
"""Code_32793""",2,14,25,1,0,0,0,1,1
"""Code_35957""",2,14,30,1,0,0,0,1,1
"""Code_33596""",2,16,28,1,0,0,0,1,1
"""Code_33266""",2,14,13,1,0,0,0,1,1
"""Code_34596""",2,14,20,1,0,0,0,1,1
"""Code_33464""",2,11,16,1,0,0,0,1,1
"""Code_35428""",2,16,18,1,0,0,0,1,1
"""Code_34202""",2,14,25,1,0,0,0,1,1
"""Code_34322""",2,14,24,1,0,0,0,1,1
"""Code_33743""",2,14,23,1,0,0,0,1,1
"""Code_35258""",2,11,22,1,0,0,0,1,1
"""Code_34271""",2,14,23,1,0,0,0,1,1
"""Code_33138""",2,14,16,1,0,0,0,1,1
"""Code_34842""",2,14,16,1,0,0,0,1,1
"""Code_33233""",2,14,11,1,0,0,0,1,1
"""Code_34098""",2,14,27,1,0,0,0,1,1
"""Code_35705""",2,14,26,1,0,0,0,1,1
"""Code_34067""",2,14,20,1,0,0,0,1,1
"""Code_33171""",2,14,21,1,0,0,0,1,1
"""Code_33350""",2,14,26,1,0,0,0,1,1
"""Code_35901""",2,14,19,1,0,0,0,1,1
"""Code_34891""",2,14,19,1,0,0,0,1,1
"""Code_33906""",2,11,20,1,0,0,0,1,1
"""Code_35293""",2,16,28,1,0,0,0,1,1
"""Code_34113""",2,16,12,1,0,0,0,1,1
"""Code_35725""",2,11,14,1,0,0,0,1,1
"""Code_32613""",2,10,22,1,0,0,0,2,1
"""Code_33515""",2,16,21,1,0,0,0,1,1
"""Code_35675""",2,10,14,1,0,0,0,2,1
"""Code_35352""",2,14,16,1,0,0,0,1,1
"""Code_34013""",2,16,18,1,0,0,0,1,2
"""Code_35111""",2,11,13,1,0,0,0,1,1
"""Code_33650""",2,14,21,1,0,0,0,2,1
"""Code_32618""",2,11,20,1,0,0,0,1,1
"""Code_33383""",2,14,20,1,0,0,0,1,1
"""Code_35645""",2,10,27,1,0,0,0,2,1
"""Code_35596""",2,16,16,1,0,0,0,1,2
"""Code_35879""",2,14,22,1,0,0,0,1,1
"""Code_33356""",2,14,19,1,0,0,0,1,1
"""Code_32961""",2,14,30,1,0,0,0,1,1
"""Code_32825""",2,11,15,1,0,0,0,1,1
"""Code_32514""",2,14,27,1,0,0,0,2,1
"""Code_33876""",2,11,17,1,0,0,0,2,1
"""Code_33716""",2,11,15,1,0,0,0,1,1
"""Code_33571""",2,11,22,1,0,0,0,1,1
"""Code_34211""",2,11,18,1,0,0,0,1,1
"""Code_34074""",2,14,23,1,0,0,0,1,3
"""Code_32460""",2,14,21,1,0,0,0,1,1
"""Code_34789""",2,14,28,1,0,0,0,1,1
"""Code_34008""",2,14,11,1,0,0,0,1,1
"""Code_33661""",2,14,22,1,0,0,0,1,1
"""Code_33423""",2,14,26,1,0,0,0,1,1
"""Code_34972""",2,11,21,1,0,0,0,2,1
"""Code_34111""",2,11,25,1,0,0,0,2,1
"""Code_33256""",2,14,17,1,0,0,0,1,1
"""Code_32519""",2,11,23,1,0,0,0,1,1
"""Code_33682""",2,10,22,1,0,0,0,2,1
"""Code_35364""",2,16,10,1,0,0,0,1,1
"""Code_35131""",2,14,22,1,0,0,0,1,1
"""Code_33654""",2,16,17,1,0,0,0,1,1
"""Code_34061""",2,14,18,1,0,0,0,1,1
"""Code_34134""",2,14,20,1,0,0,0,1,1
"""Code_35256""",2,16,9,1,0,0,0,1,1
"""Code_33850""",2,14,30,1,0,0,0,1,1
"""Code_33003""",2,14,19,1,0,0,0,1,1
"""Code_32477""",2,16,20,1,0,0,0,1,1
"""Code_33430""",2,14,22,1,0,0,0,1,1
"""Code_32495""",2,14,15,1,0,0,0,1,1
"""Code_35762""",2,16,11,1,0,0,0,1,1
"""Code_33185""",2,10,20,1,0,0,0,1,1
"""Code_33777""",2,16,19,1,0,0,0,1,2
"""Code_35155""",2,14,15,1,0,0,0,1,1
"""Code_35229""",2,14,15,1,0,0,0,1,1
"""Code_33201""",2,16,10,1,0,0,0,1,1
"""Code_34959""",2,16,22,1,0,0,0,1,1
"""Code_35878""",2,14,25,1,0,0,0,1,1
"""Code_32791""",2,11,16,1,0,0,0,1,1
"""Code_33588""",2,14,22,1,0,0,0,7,1
"""Code_34505""",2,11,17,1,0,0,0,1,1
"""Code_32665""",2,11,27,1,0,0,0,1,1
"""Code_34929""",2,14,23,1,0,0,0,1,1
"""Code_33333""",2,11,18,1,0,0,0,1,1
"""Code_35930""",2,16,25,1,0,0,0,1,1
"""Code_34403""",2,14,25,1,0,0,0,1,1
"""Code_33247""",2,11,25,1,0,0,0,1,1
"""Code_35034""",2,14,12,1,0,0,0,1,1
"""Code_35122""",2,14,15,1,0,0,0,1,2
"""Code_35485""",2,14,20,1,0,0,0,1,1
"""Code_32629""",2,16,9,1,0,0,0,1,1
"""Code_35933""",2,14,23,1,0,0,0,1,1
"""Code_35403""",2,14,15,1,0,0,0,1,1
"""Code_33862""",2,2,18,1,0,0,0,1,1
"""Code_32710""",2,14,27,1,0,0,0,1,1
"""Code_34094""",2,14,30,1,0,0,0,1,1
"""Code_33878""",2,14,20,1,0,0,0,1,1
"""Code_33457""",2,14,17,1,0,0,0,1,1
"""Code_33302""",2,16,25,1,0,0,0,1,1
"""Code_32697""",2,10,32,1,0,0,0,1,1
"""Code_32876""",2,11,22,1,0,0,0,1,1
"""Code_33980""",2,16,18,1,0,0,0,1,1
"""Code_35750""",2,14,26,1,0,0,0,1,1
"""Code_33995""",2,14,28,1,0,0,0,1,1
"""Code_34248""",2,11,20,1,0,0,0,1,1
"""Code_32474""",2,11,20,1,0,0,0,1,1
"""Code_35938""",2,14,21,1,0,0,0,1,1
"""Code_33214""",2,14,28,1,0,0,0,1,1
"""Code_33385""",2,11,24,1,0,0,0,2,1
"""Code_35717""",2,14,16,1,0,0,0,1,1
"""Code_35648""",2,14,21,1,0,0,0,2,1
"""Code_34644""",2,14,18,1,0,0,0,1,1
"""Code_33835""",2,14,12,1,0,0,0,1,1
"""Code_33607""",2,14,17,1,0,0,0,1,1
"""Code_32761""",2,10,45,1,0,0,0,2,1
"""Code_35495""",2,11,23,1,0,0,0,1,1
"""Code_35092""",2,10,18,1,0,0,0,1,1
"""Code_35913""",2,14,21,1,0,0,0,1,1
"""Code_35511""",2,14,18,1,0,0,0,1,1
"""Code_34943""",2,14,19,1,0,0,0,1,1
"""Code_33955""",2,14,28,1,0,0,0,1,1
"""Code_33116""",2,14,21,1,0,0,0,1,1
"""Code_33828""",2,14,23,1,0,0,0,1,1
"""Code_35932""",2,14,15,1,0,0,0,1,1
"""Code_33362""",2,14,24,1,0,0,0,1,1
"""Code_35691""",2,16,13,1,0,0,0,1,1
"""Code_34210""",2,11,16,1,0,0,0,1,1
"""Code_34124""",2,14,15,1,0,0,0,1,1
"""Code_34516""",2,14,26,1,0,0,0,1,1
"""Code_35949""",2,10,18,1,0,0,0,1,1
"""Code_34680""",2,14,23,1,0,0,0,2,1
"""Code_35866""",2,11,26,1,0,0,0,1,1
"""Code_34327""",2,16,31,1,0,0,0,2,1
"""Code_35800""",2,14,19,1,0,0,0,1,1
"""Code_34803""",2,14,25,1,0,0,0,1,1
"""Code_32672""",2,14,18,1,0,0,0,1,1
"""Code_34958""",2,14,29,1,0,0,0,1,1
"""Code_33830""",2,16,13,1,0,0,0,1,1
"""Code_35861""",2,10,25,1,0,0,0,2,1
"""Code_33717""",2,11,13,1,0,0,0,7,1
"""Code_35272""",2,14,25,1,0,0,0,1,1
"""Code_35221""",2,16,14,1,0,0,0,1,1
"""Code_32586""",2,14,15,1,0,0,0,1,1
"""Code_35855""",2,14,16,1,0,0,0,1,1
"""Code_32805""",2,14,17,1,0,0,0,7,1
"""Code_32595""",2,11,22,1,0,0,0,1,1
"""Code_34561""",2,14,23,1,0,0,0,1,1
"""Code_34557""",2,14,13,1,0,0,0,1,1
"""Code_34869""",2,11,28,1,0,0,0,1,1
"""Code_33274""",2,11,26,1,0,0,0,7,1
"""Code_33335""",2,14,22,1,0,0,0,1,1
"""Code_34950""",2,11,13,1,0,0,0,1,1
"""Code_35534""",2,11,27,1,0,0,0,1,1
"""Code_33010""",2,14,22,1,0,0,0,1,1
"""Code_34120""",2,14,28,1,0,0,0,1,1
"""Code_34925""",2,14,20,1,0,0,0,1,1
"""Code_35472""",2,14,17,1,0,0,0,1,1
"""Code_35775""",2,14,20,1,0,0,0,1,1
"""Code_33087""",2,16,11,1,0,0,0,1,1
"""Code_34372""",2,11,18,1,0,0,0,1,1
"""Code_35461""",2,14,19,1,0,0,0,1,1
"""Code_33721""",2,14,23,1,0,0,0,1,1
"""Code_35862""",2,14,12,1,0,0,0,1,1
"""Code_33330""",2,14,20,1,0,0,0,1,1
"""Code_35684""",2,14,22,1,0,0,0,1,1
"""Code_35071""",2,14,14,1,0,0,0,1,1
"""Code_32817""",2,14,22,1,0,0,0,1,1
"""Code_34852""",2,14,23,1,0,0,0,1,1
"""Code_34552""",2,11,23,1,0,0,0,1,1
"""Code_35662""",2,14,23,1,0,0,0,1,1
"""Code_35346""",2,16,9,1,0,0,0,1,1
"""Code_35099""",2,14,9,1,0,0,0,1,1
"""Code_33363""",2,14,10,1,0,0,0,1,1
"""Code_35763""",2,14,21,1,0,0,0,1,1
"""Code_35332""",2,14,15,1,0,0,0,1,1
"""Code_33139""",2,11,25,1,0,0,0,2,1
"""Code_35157""",2,11,31,1,0,0,0,1,1
"""Code_34999""",2,11,19,1,0,0,0,1,1
"""Code_32655""",2,10,27,1,0,0,0,2,1
"""Code_34696""",2,14,20,1,0,0,0,1,1
"""Code_35369""",2,16,10,1,0,0,0,1,1
"""Code_34437""",2,10,22,1,0,0,0,1,1
"""Code_35884""",2,14,26,1,0,0,0,2,1
"""Code_33387""",2,14,15,1,0,0,0,1,1
"""Code_35082""",2,14,24,1,0,0,0,1,1
"""Code_32706""",2,16,22,1,0,0,0,1,1
"""Code_34110""",2,11,21,1,0,0,0,3,1
"""Code_33307""",2,14,27,1,0,0,0,1,1
"""Code_35653""",2,14,22,1,0,0,0,1,1
"""Code_35292""",2,16,12,1,0,0,0,2,1
"""Code_32719""",2,14,15,1,0,0,0,1,1
"""Code_32863""",2,14,16,1,0,0,0,1,1
"""Code_33561""",2,16,20,1,0,0,0,1,1
"""Code_33004""",2,14,31,1,0,0,0,1,1
"""Code_32622""",2,11,19,1,0,0,0,1,1
"""Code_32727""",2,14,26,1,0,0,0,1,1
"""Code_33659""",2,14,15,1,0,0,0,2,1
"""Code_34553""",2,2,25,1,0,0,0,1,1
"""Code_34998""",2,16,25,1,0,0,0,1,1
"""Code_34948""",2,14,16,1,0,0,0,1,1
"""Code_34961""",2,14,24,1,0,0,0,2,1
"""Code_35859""",2,14,25,1,0,0,0,1,2
"""Code_34119""",2,2,17,1,0,0,0,2,1
"""Code_34887""",2,14,20,1,0,0,0,2,1
"""Code_35035""",2,16,19,1,0,0,0,1,1
"""Code_33683""",2,14,18,1,0,0,0,1,1
"""Code_34777""",2,14,23,1,0,0,0,2,1
"""Code_33364""",2,11,18,1,0,0,0,1,1
"""Code_32455""",2,14,17,1,0,0,0,1,1
"""Code_35614""",2,14,37,1,0,0,0,1,1
"""Code_33455""",2,14,18,1,0,0,0,1,1
"""Code_34854""",2,14,17,1,0,0,0,1,1
"""Code_34317""",2,14,23,1,0,0,0,1,1
"""Code_35790""",2,11,26,1,0,0,0,1,1
"""Code_34671""",2,16,9,1,0,0,0,1,1
"""Code_35173""",2,16,24,1,0,0,0,1,1
"""Code_34090""",2,11,24,1,0,0,0,1,1
"""Code_35836""",2,14,28,1,0,0,0,1,1
"""Code_34849""",2,14,19,1,0,0,0,1,1
"""Code_35392""",2,14,11,1,0,0,0,1,1
"""Code_33391""",2,14,21,1,0,0,0,1,1
"""Code_33429""",2,14,9,1,0,0,0,1,1
"""Code_34267""",2,14,19,1,0,0,0,1,1
"""Code_32896""",2,16,18,1,0,0,0,1,1
"""Code_33374""",2,11,27,1,0,0,0,1,1
"""Code_34546""",2,16,18,1,0,0,0,1,1
"""Code_34606""",2,16,25,1,0,0,0,1,1
"""Code_33473""",2,11,21,1,0,0,0,2,1
"""Code_34305""",2,11,24,1,0,0,0,1,1
"""Code_35045""",2,14,24,1,0,0,0,1,1
"""Code_33851""",2,10,19,1,0,0,0,7,1
"""Code_34338""",2,16,17,1,0,0,0,1,1
"""Code_34487""",2,10,19,1,0,0,0,2,1
"""Code_34503""",2,14,20,1,0,0,0,1,1
"""Code_35713""",2,14,22,1,0,0,0,1,1
"""Code_34631""",2,11,16,1,0,0,0,2,1
"""Code_35448""",2,14,24,1,0,0,0,1,1
"""Code_34687""",2,14,15,1,0,0,0,1,1
"""Code_34890""",2,14,18,1,0,0,0,1,1
"""Code_34415""",2,16,11,1,0,0,0,1,2
"""Code_35870""",2,10,46,1,0,0,0,2,1
"""Code_35896""",2,14,20,1,0,0,0,1,1
"""Code_34861""",2,14,19,1,0,0,0,1,1
"""Code_33967""",2,11,15,1,0,0,0,1,1
"""Code_33604""",2,14,19,1,0,0,0,1,1
"""Code_34791""",2,11,17,1,0,0,0,1,1
"""Code_35126""",2,14,16,1,0,0,0,1,1
"""Code_34981""",2,16,10,1,0,0,0,1,1
"""Code_34163""",2,14,25,1,0,0,0,1,1
"""Code_33979""",2,16,17,1,0,0,0,1,1
"""Code_33204""",2,14,23,1,0,0,0,1,1
"""Code_34912""",2,10,17,1,0,0,0,2,1
"""Code_35823""",2,14,30,1,0,0,0,1,1
"""Code_35033""",2,11,13,1,0,0,0,4,1
"""Code_35281""",2,11,26,1,0,0,0,1,1
"""Code_32583""",2,11,18,1,0,0,0,1,1
"""Code_33917""",2,14,22,1,0,0,0,1,1
"""Code_33239""",2,14,19,1,0,0,0,1,1
"""Code_33702""",2,11,25,1,0,0,0,7,1
"""Code_34616""",2,10,16,1,0,0,0,1,1
"""Code_35218""",2,14,15,1,0,0,0,1,1
"""Code_33944""",2,11,16,1,0,0,0,1,1
"""Code_32732""",2,14,19,1,0,0,0,1,1
"""Code_32994""",2,14,19,1,0,0,0,1,1
"""Code_33710""",2,16,18,1,0,0,0,2,1
"""Code_33000""",2,14,14,1,0,0,0,1,3
"""Code_35815""",2,11,11,1,0,0,0,1,1
"""Code_33926""",2,16,20,1,0,0,0,1,1
"""Code_34618""",2,14,21,1,0,0,0,1,1
"""Code_33836""",2,11,21,1,0,0,0,1,1
"""Code_34756""",2,11,18,1,0,0,0,1,1
"""Code_35240""",2,16,27,1,0,0,0,1,1
"""Code_35593""",2,11,25,1,0,0,0,4,1
"""Code_33615""",2,14,28,1,0,0,0,1,1
"""Code_35024""",2,14,26,1,0,0,0,1,1
"""Code_33158""",2,16,15,1,0,0,0,1,1
"""Code_33577""",2,10,25,1,0,0,0,2,1
"""Code_35189""",2,16,10,1,0,0,0,1,1
"""Code_32724""",2,11,22,1,0,0,0,1,1
"""Code_35643""",2,11,24,1,0,0,0,1,1
"""Code_35515""",2,16,13,1,0,0,0,1,1
"""Code_35776""",2,11,15,1,0,0,0,1,1
"""Code_35085""",2,11,18,1,0,0,0,1,1
"""Code_32976""",2,14,18,1,0,0,0,1,1
"""Code_33031""",2,10,13,1,0,0,0,2,1
"""Code_34952""",2,14,22,1,0,0,0,2,1
"""Code_32993""",2,14,20,1,0,0,0,1,1
"""Code_34674""",2,16,19,1,0,0,0,1,1
"""Code_34128""",2,14,23,1,0,0,0,1,1
"""Code_34630""",2,10,27,1,0,0,0,1,1
"""Code_35435""",2,11,8,1,0,0,0,1,1
"""Code_34118""",2,11,9,1,0,0,0,1,1
"""Code_34431""",2,14,18,1,0,0,0,1,1
